month,day,year,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
10,24,1965,17.3865152,1.0760384,3.7095008,3.7378176,-98.259296,-0.2548512,0.8211872,-12.176224,42.899952,94.86128,28,51,636,22,38,220,2,146,146,401,1510,2132,0
10,25,1965,12.7991936,0.9344544,4.7855392,3.7944512,-107.60384,0.283168,0.8211872,-9.627712,42.1637152,105.0836448,26,443,597,9,36,209,42,138,138,341,1400,1937,0
10,26,1965,13.9318656,2.3786112,2.0671264,4.389104,-185.758208,0.0283168,0.5946528,-12.176224,42.5601504,181.4823712,26,269,636,5,35,201,2,132,132,303,1160,1645,0
10,27,1965,14.441568,1.1609888,4.3607872,3.822768,-133.08896,0.0283168,0.7645536,-7.645536,43.2680704,129.0113408,28,72,676,10,35,204,51,132,132,313,1170,1655,0
10,28,1965,16.423744,1.1043552,-0.6229696,3.6528672,-118.081056,0.849504,0.6512864,-10.760384,43.9759904,114.3432384,35,40,566,23,51,262,-9,172,172,373,1180,1759,0
10,29,1965,16.9617632,1.0477216,-1.3592064,4.0493024,-160.839424,-1.1043552,0.6512864,-12.459392,44.3724256,156.6768544,29,12,706,1,47,237,56,156,156,272,1180,1603,0
10,30,1965,15.5459232,2.6051456,0.3114848,4.24752,-179.245344,0.849504,0.7645536,-10.760384,44.5140096,177.7162368,27,251,576,28,40,214,-8,140,140,323,1180,1682,0
10,31,1965,13.5637472,0.9344544,-2.12376,3.7661344,-162.255264,-0.5380192,0.5097024,-9.91088,43.7777728,158.3758624,25,239,605,22,37,207,17,136,136,323,1180,1682,0
11,1,1965,14.9512704,2.2370272,2.548512,5.2102912,-150.645376,0.7362368,0.6512864,-14.441568,43.2963872,147.0208256,26,235,580,33,36,198,17,130,130,273,1130,1675,0
11,2,1965,10.7037504,1.3308896,9.6560288,7.503952,-137.33648,3.256432,0.6512864,-5.380192,43.324704,139.9416256,25,235,413,31,35,188,42,122,122,284,1040,1609,0
11,3,1965,10.9869184,0.8778208,0.2548512,6.2013792,-151.49488,3.9360352,1.3025728,-3.114848,41.1726272,145.2935008,45,503,952,73,41,219,279,138,138,294,1050,1633,0
11,4,1965,20.671264,-2.83168,-19.6235424,7.7588032,-131.67312,17.6413664,0.3398016,-27.184128,52.4427136,115.249376,186,967,1411,294,426,1150,98,738,738,474,1180,2114,0
11,5,1965,37.5763936,11.6665216,6.8526656,4.5023712,-94.578112,10.8453344,2.3502944,-28.033632,47.7987584,115.3626432,98,304,1139,191,181,856,68,553,553,411,1520,2315,0
11,6,1965,16.99008,3.8510848,13.308896,5.4085088,-115.815712,6.1164288,2.406928,-3.681184,42.5601504,126.4061952,66,150,781,115,99,556,60,367,367,431,1540,2395,0
11,7,1965,10.2223648,2.3219776,2.3502944,4.95544,-157.441408,5.0120736,2.1520768,3.681184,40.917776,165.794864,54,301,740,95,75,445,65,291,291,370,1530,2266,0
11,8,1965,16.0273088,2.1520768,-2.12376,5.3235584,-173.015648,-4.4174208,2.973264,-12.459392,43.4946048,167.0408032,54,149,603,85,72,421,66,271,271,391,1500,2278,0
11,9,1965,14.4698848,1.8122752,0.7362368,6.0314784,-167.06912,-2.0671264,1.3592064,-21.2376,46.6094528,156.733488,63,251,1093,98,77,525,-26,350,350,392,1300,2092,0
11,10,1965,18.972256,1.5291072,2.5201952,5.1819744,-140.451328,14.299984,1.5291072,0,43.0981696,163.1614016,93,255,1408,130,87,638,89,415,415,403,1260,2063,0
11,11,1965,26.334624,1.557424,-19.5102752,7.1075168,-118.364224,29.1946208,2.3786112,-16.140576,56.6052832,95.1161312,411,582,1847,325,369,2941,317,1930,1930,705,1260,2661,0
11,12,1965,77.7012992,8.5233568,-22.8233408,15.007904,-12.74256,51.9896448,3.0298976,-81.835552,83.53456,2.9449472,1119,1167,3286,1121,1290,6026,666,3680,3680,1168,1420,3730,0
11,13,1965,148.3233984,8.5233568,78.154368,2.8599968,136.203808,57.1716192,9.5144448,-31.14848,72.2927904,12.9974112,611,597,3285,575,699,4671,532,3080,3080,894,1600,3365,0
11,14,1965,45.023712,7.6172192,49.5544,-2.3502944,34.829664,33.3288736,8.6083072,87.78208,66.9125984,47.0342048,460,800,2743,302,413,3179,247,2020,2020,733,1590,3047,0
11,15,1965,36.245504,10.1657312,48.0819264,-6.937616,-198.500768,17.698,7.7304864,68.809824,55.7557792,255.0777344,268,423,1939,239,265,2092,167,1340,1340,572,1580,2716,0
11,16,1965,25.7399712,4.1908864,38.0294624,-0.9344544,-169.334464,15.6875072,3.964352,45.873216,51.6215264,211.5548128,192,335,1671,154,193,1499,102,952,952,640,1800,3059,0
11,17,1965,27.9769984,3.398016,16.7918624,0.8778208,-116.948384,9.8259296,2.0671264,37.095008,57.5680544,148.238448,156,493,1288,145,159,1185,160,738,738,647,2160,3425,0
11,18,1965,38.3126304,3.8510848,11.0718688,0.1699008,-64.279136,8.4384064,1.5291072,14.1584,58.615776,87.2723776,163,187,1216,257,214,1238,121,744,744,595,2460,3624,0
11,19,1965,41.2292608,-1.2176224,11.0152352,-6.8526656,-65.694976,7.362368,0.6796032,15.007904,54.8779584,88.4333664,127,477,1183,159,162,1017,145,612,612,592,2710,3873,0
11,20,1965,52.7258816,7.2774176,5.0403904,-13.6486976,-111.285024,12.2611744,2.5201952,7.928704,49.4977664,105.48008,255,479,2123,186,162,1605,418,981,981,582,2700,3858,0
11,21,1965,70.508832,4.389104,15.715824,-11.3550368,-48.704896,52.9807328,4.389104,-23.219776,56.3221152,75.9456576,373,480,2963,280,291,2968,402,2180,2180,663,2680,3999,0
11,22,1965,66.3462624,6.7110816,11.468304,-19.680176,3.114848,42.3619328,4.6156384,14.1584,56.3787488,29.591056,389,482,2714,268,275,3215,354,2340,2340,653,2670,3968,0
11,23,1965,83.7610944,7.3906848,37.1516416,-21.5774016,50.97024,43.0698528,6.796032,-2.83168,60.2864672,33.8668928,381,462,2327,363,392,2824,268,1940,1940,613,2680,3897,0
11,24,1965,53.6037024,3.6245504,42.7017344,-21.1809664,4.813856,21.1526496,3.3413824,45.30688,57.4547872,48.9597472,291,462,2108,315,328,2271,218,1510,1510,452,2670,3568,0
11,25,1965,47.147472,8.6083072,31.3750144,-22.9649248,-14.441568,15.5176064,3.256432,25.201952,54.8779584,58.898944,228,466,1652,260,271,1860,181,1230,1230,522,2640,3680,0
11,26,1965,47.996976,4.530688,29.3362048,-21.7473024,-31.997984,30.2140256,2.2936608,7.928704,54.4532064,72.491008,200,469,1893,259,268,1760,353,1150,1150,512,2630,3649,0
11,27,1965,61.9571584,11.3833536,33.5270912,-11.609888,-25.48512,28.6566016,6.4845472,31.714816,59.8333984,100.0149376,189,470,1409,383,460,1928,337,1290,1290,585,2350,3529,0
11,28,1965,68.809824,11.5532544,40.9460928,-17.5280992,-53.80192,9.9391968,6.7393984,17.273248,57.8229056,83.6478272,169,471,1373,299,399,1606,366,1060,1060,516,2180,3215,0
11,29,1965,48.4783616,6.9659328,79.003872,11.0718688,-66.827648,5.946528,4.4457376,-16.99008,54.5664736,82.3169376,158,366,957,247,329,1453,250,964,964,398,1810,2623,0
11,30,1965,-1.4724736,6.512864,32.6209536,13.3938464,-80.70288,20.671264,6.088112,74.473184,53.2072672,127.1990656,146,417,1408,227,277,1328,173,891,891,465,1070,2037,0
12,1,1965,39.7001536,4.9837568,20.0766112,12.4310752,-253.152192,23.078192,2.0388096,53.80192,52.8391488,292.1444256,159,366,1305,207,241,1283,173,877,877,355,607,1262,0
12,2,1965,44.0609408,4.1908864,3.4263328,10.8170176,-265.611584,40.493024,2.7467296,12.176224,60.5696352,285.858096,285,458,1948,239,348,2205,141,1590,1590,470,369,1213,0
12,3,1965,54.0001376,2.548512,17.2449312,11.185136,-257.68288,24.7772,3.4263328,21.520768,58.1060736,286.6226496,296,464,1542,243,315,1978,118,1410,1410,452,402,1198,0
12,4,1965,44.0609408,4.3607872,9.6560288,10.7037504,-273.823456,32.989072,2.3786112,26.334624,56.5486496,318.0542976,309,466,1746,237,272,1868,279,1310,1310,494,494,1359,0
12,5,1965,57.4547872,4.4457376,12.7708768,9.8259296,-201.898784,26.7876928,4.1625696,35.679168,54.5947904,245.5916064,336,468,1715,249,243,1727,193,1200,1200,514,514,1419,0
12,6,1965,47.855392,4.95544,12.2045408,8.7215744,-324.510528,24.6072992,3.398016,36.81184,53.0656832,361.2374176,300,468,1701,216,212,1543,178,1060,1060,448,498,1289,0
12,7,1965,47.9120256,4.2192032,-12.4877088,12.6576096,-297.3264,22.4269056,3.256432,18.972256,55.9539968,310.1539104,374,714,1833,272,243,1947,198,1330,1330,559,458,1447,0
12,8,1965,66.0347776,4.672272,3.114848,15.3193888,-275.239296,32.6775872,3.256432,16.140576,60.6262688,325.076864,388,463,2058,187,319,2120,183,1450,1450,635,635,1743,0
12,9,1965,55.8407296,6.3995968,9.9675136,13.4787968,-292.795712,20.246512,3.681184,23.502944,57.1433024,327.8519104,330,716,1742,576,264,1722,145,1170,1170,509,610,1510,0
12,10,1965,48.13856,7.2491008,9.7409792,12.9974112,-287.41552,23.36136,3.0298976,31.997984,55.7274624,323.4344896,278,466,1444,258,231,1478,127,992,992,484,534,1392,0
12,11,1965,43.6361888,5.6067264,8.2401888,12.4310752,-291.946208,19.0855232,2.265344,29.449472,54.8496416,323.661024,229,456,1185,215,201,1270,127,842,842,434,434,1206,0
12,12,1965,41.1443104,4.3041536,2.1803936,8.8348416,-280.619488,15.715824,2.548512,26.617792,53.8302368,308.2000512,195,466,1103,190,178,1116,123,732,732,452,402,1202,0
12,13,1965,41.1443104,3.5396,8.2968224,8.070288,-264.76208,14.3566176,1.9255424,17.556416,52.8674656,288.6048256,163,462,1050,160,155,1008,169,660,660,418,418,1154,0
12,14,1965,37.9161952,3.5396,11.3550368,7.503952,-217.473024,16.9051296,2.1520768,21.520768,50.2340032,245.1385376,144,313,1054,148,142,923,117,606,606,352,402,1023,0
12,15,1965,34.0651104,3.1714816,6.937616,5.4085088,-169.051296,13.308896,1.557424,22.65344,49.7243008,189.3827584,134,301,940,132,130,852,118,559,559,383,383,1060,0
12,16,1965,32.7908544,2.7184128,5.66336,5.2952416,-144.132512,12.176224,2.1520768,14.441568,48.7332128,163.0198176,127,252,920,112,120,783,92,511,511,330,330,916,0
12,17,1965,29.2229376,2.548512,15.0928544,5.238608,-141.017664,11.4399872,1.9538592,11.043552,47.6005408,158.007744,120,255,806,101,108,740,67,478,478,363,313,955,0
12,18,1965,16.9617632,2.4635616,21.3508672,5.2952416,-111.85136,11.043552,2.2087104,8.778208,47.147472,126.0380768,111,345,870,103,99,719,74,456,456,330,330,911,0
12,19,1965,8.4384064,2.5768288,21.0676992,3.4546496,-87.215744,10.6754336,1.5857408,7.362368,46.6377696,101.4590944,107,327,843,105,95,677,93,436,436,348,348,961,0
12,20,1965,7.7021696,2.2087104,16.5936448,3.0865312,-73.057344,9.8542464,1.4441568,7.0792,47.0908384,86.4228736,100,328,721,85,91,648,82,414,414,352,352,973,0
12,21,1965,10.1090976,2.6617792,14.86632,3.5396,-60.597952,10.2223648,1.6423744,3.114848,49.271232,75.1527872,98,313,779,120,104,666,133,426,426,327,327,906,0
12,22,1965,13.308896,2.3502944,18.2926528,3.3413824,-60.88112,10.0241472,1.2459392,1.41584,46.1847008,77.3898144,93,312,846,100,99,627,91,400,400,341,341,942,0
12,23,1965,11.043552,2.4918784,11.2417696,3.6528672,-107.887008,9.769296,2.2370272,7.0792,46.0431168,121.4224384,93,317,876,89,91,622,363,396,396,316,316,875,0
12,24,1965,85.233568,26.3629408,1.132672,15.4043392,-148.096864,21.8605696,22.1437376,-23.786112,50.2906368,193.97008,141,395,1031,310,230,1390,1748,780,780,510,510,1396,0
12,25,1965,177.263168,34.3199616,55.21776,16.2255264,-77.021696,17.2166144,28.599968,42.758368,48.6765792,143.6228096,115,337,823,319,220,1008,1867,599,599,362,362,1011,0
12,26,1965,107.037504,20.8411648,41.342528,12.1195904,-118.93056,15.6308736,26.051456,71.358336,47.855392,175.56416,106,330,849,158,187,880,1242,535,535,369,369,1019,0
12,27,1965,138.185984,21.6906688,19.82176,13.1106784,-150.645376,25.9381888,23.219776,64.279136,49.5827168,176.4986144,146,399,1578,482,304,2177,1853,915,915,527,426,1351,0
12,28,1965,460.714336,213.0556032,25.201952,57.199936,366.136224,130.7669824,91.746432,-189.72256,87.4139616,-46.9492544,868,900,3830,4865,1980,9148,6143,4520,4520,1745,1190,4216,0
12,29,1965,736.519968,35.396,303.556096,33.98016,349.429312,65.83656,76.738528,252.01952,75.889024,55.359344,534,715,2599,1855,1300,5275,6521,2960,2960,1196,1700,3778,0
12,30,1965,568.318176,95.144448,182.64336,24.2391808,137.053312,61.3341888,74.756352,569.16768,62.9765632,116.6368992,354,555,2110,1377,734,3351,4804,1930,1930,758,1010,2388,0
12,31,1965,455.050976,75.03952,210.96016,28.3168,52.102912,36.0756032,65.411808,498.37568,58.9555776,129.124608,275,490,1548,752,530,2570,3632,1510,1510,576,526,1573,0
1,1,1966,287.698688,40.209856,106.471168,20.4730464,11.043552,36.7835232,55.784096,376.61344,55.7557792,126.6610464,229,444,1468,454,407,2167,2786,1280,1280,552,502,1463,0
1,2,1966,417.6728,129.974112,18.40592,52.0462784,182.077024,69.9708128,104.488992,181.22752,80.2498112,51.6215264,379,721,2057,1449,982,3977,5044,2080,2080,504,302,1190,0
1,3,1966,720.66256,330.2871552,318.847168,116.382048,378.878784,99.4486016,149.795872,150.07904,126.00976,-5.4651424,510,1157,2520,4907,2530,6393,11556,3200,3200,2703,1140,5775,0
1,4,1966,869.32576,350.561984,776.446656,129.9174784,645.62304,133.513712,186.0130592,79.28704,156.7051712,20.0199776,896,1637,3013,5864,4075,8033,13574,4400,4400,4202,1530,8803,0
1,5,1966,580.777568,143.849344,290.2472,53.3205344,130.25728,129.8891616,122.611744,863.6624,129.54936,110.6337376,1392,1549,4946,3960,2971,9393,8642,4800,4800,3568,1350,7558,0
1,6,1966,970.699904,317.14816,646.755712,161.2075424,1100.674016,280.902656,124.877088,249.18784,314.1465792,-494.7794464,4001,5216,11415,11762,7478,27003,8772,16400,16400,12127,1640,22682,0
1,7,1966,412.292608,139.318656,697.725952,74.5864512,583.042912,136.203808,82.401888,934.4544,211.243328,-73.5670464,2408,3300,6425,5984,3852,14798,5476,8900,8900,5693,1660,11546,0
1,8,1966,388.506496,130.540448,379.728288,39.360352,121.76224,124.5656032,55.500928,985.42464,170.4105024,149.5693376,2142,2666,5839,4747,2939,11718,3995,6970,6970,3980,2770,9616,0
1,9,1966,247.205664,99.1088,522.44496,22.936608,93.44544,106.89592,48.421728,835.3456,139.6867744,158.998832,1507,1706,4135,2892,2083,8085,2803,5060,5060,2785,4600,9333,0
1,10,1966,6.229696,71.924672,405.213408,8.211872,-36.81184,80.6179296,39.926688,583.32608,108.7081952,216.0288672,1011,1256,3104,1950,1242,5571,2037,3490,3490,1990,5620,9021,0
1,11,1966,26.90096,69.092992,394.736192,9.91088,-101.94048,80.5896128,35.679168,427.58368,91.2367296,277.4763232,798,1234,2666,1436,1214,4601,1543,2910,2910,1703,6190,9117,0
1,12,1966,-36.245504,55.784096,384.542144,-1.41584,-132.805792,67.96032,33.130656,328.47488,99.2220672,274.956128,716,913,2929,1194,1153,4390,1538,2780,2780,1260,6150,8340,0
1,13,1966,3.398016,43.324704,347.447136,-3.114848,-107.887008,66.2896288,31.997984,257.68288,108.9630464,218.2942112,852,917,3164,1088,884,5091,1201,3230,3230,1390,5020,7493,0
1,14,1966,48.13856,42.5318336,261.647232,7.645536,-3.964352,119.1854112,30.865312,189.72256,135.071136,90.7836608,1900,1567,4883,1895,1537,8594,1197,5520,5520,1905,3720,7098,0
1,15,1966,104.77216,72.1512064,450.520288,50.120736,237.86112,127.000848,32.56432,152.91072,169.19288,12.3744416,2215,2178,5376,4915,3053,11463,1177,7170,7170,2800,2750,7667,0
1,16,1966,-19.255424,67.1674496,421.070816,22.65344,89.481088,88.3767328,59.46528,254.8512,132.6358912,129.6626272,1546,1631,4061,2944,2246,7821,984,4970,4970,2238,2490,6391,0
1,17,1966,9.344544,50.120736,333.005568,9.344544,-59.748448,63.7977504,1.982176,390.77184,114.258288,219.5118336,1065,1224,3242,1747,1541,5548,912,3520,3520,1714,2420,5401,0
1,18,1966,50.97024,52.2161792,317.431328,16.140576,-108.736512,55.3027104,24.918784,209.54432,106.1313664,236.6151808,782,965,2618,1250,951,4244,790,2670,2670,1515,2170,4815,0
1,19,1966,-20.104928,32.9324384,239.560128,12.176224,-64.279136,55.1611264,18.689088,215.20768,96.5886048,205.0985824,602,884,2536,954,815,3457,348,2170,2170,1177,1530,3611,0
1,20,1966,18.40592,25.3718528,165.370112,19.2271072,-86.649408,27.3540288,21.803936,122.894912,88.065248,172.3643616,490,812,2060,773,677,2913,344,1840,1840,968,1170,2873,0
1,21,1966,42.758368,20.8694816,123.461248,21.9172032,-49.5544,30.0724416,30.865312,68.526656,82.0620864,129.6343104,428,750,1818,655,515,2572,467,1630,1630,867,968,2486,0
1,22,1966,40.776192,17.8112672,101.090976,22.3985888,-31.714816,29.3362048,29.449472,83.817728,81.0993152,106.2729504,378,616,1746,558,463,2327,550,1480,1480,861,760,2268,0
1,23,1966,47.855392,16.5370112,87.498912,21.2659168,-16.706912,27.0142272,10.4205824,82.968224,79.5418912,79.2304064,353,617,1708,516,515,2202,557,1400,1400,784,784,2144,0
1,24,1966,90.7836608,18.8873056,81.835552,29.4777888,25.48512,35.4243168,10.0807808,37.944512,85.2618848,46.8926208,347,647,1780,997,956,2924,545,1720,1720,778,778,2129,0
1,25,1966,124.4240192,16.3104768,107.60384,27.184128,76.738528,36.0756032,10.477216,31.714816,86.1963392,29.1096704,335,596,1575,1053,1065,2992,523,1760,1760,778,778,2129,0
1,26,1966,79.0605056,20.8694816,100.807808,18.689088,56.067264,34.5181792,9.2595936,58.615776,77.3898144,29.0813536,319,558,1437,899,844,2663,478,1590,1590,736,736,2017,0
1,27,1966,65.1569568,18.3776032,94.011776,17.3581984,15.007904,32.6775872,7.4756352,57.766272,77.304864,60.1165664,306,554,1402,783,716,2497,473,1530,1530,706,706,1934,0
1,28,1966,56.7468672,17.0467136,89.764256,22.4269056,12.74256,33.2156064,6.8526656,56.6336,72.8308096,58.1627072,296,522,1297,657,608,2326,422,1440,1440,700,700,1916,0
1,29,1966,60.2015168,18.689088,75.03952,21.6906688,1.41584,30.4971936,7.6738528,56.067264,77.021696,55.3876608,312,538,1423,737,599,2364,459,1470,1470,762,712,2035,0
1,30,1966,73.5104128,17.0183968,57.199936,20.4447296,27.184128,33.555408,9.2595936,57.766272,77.8428832,28.0053152,401,585,1547,894,664,2681,661,1690,1690,872,670,2186,0
1,31,1966,110.3788864,20.671264,73.340512,21.520768,75.605856,32.847488,15.9706752,43.607872,71.4432864,-11.3833536,422,555,1531,800,621,2702,716,1750,1750,943,640,2279,0
2,1,1966,73.906848,24.7488832,94.294944,23.2764096,72.20784,31.4033312,16.5086944,75.03952,65.6100256,-7.7304864,375,540,1405,733,566,2363,760,1530,1530,816,362,1827,0
2,2,1966,41.6823296,13.6770144,68.1302208,14.441568,51.253408,24.4657152,6.796032,88.348416,61.0510208,0.1132672,322,539,1450,636,484,2106,690,1360,1360,747,344,1670,0
2,3,1966,72.6609088,11.751472,57.058352,13.875232,43.324704,23.786112,6.1730624,67.96032,60.0032992,4.2192032,269,514,1293,558,428,1941,618,1260,1260,733,330,1631,0
2,4,1966,71.6131872,10.9586016,54.7080576,13.5637472,56.350432,23.219776,5.9748448,59.182112,57.1149856,-15.9423584,385,515,1303,580,298,1963,598,1270,1270,723,320,1603,0
2,5,1966,72.0945728,11.5249376,47.1191552,12.6859264,71.641504,26.3912576,7.8720704,47.572224,60.9377536,-35.1411488,400,550,1563,704,506,2301,673,1530,1530,820,316,1771,0
2,6,1966,94.719696,9.344544,43.7211392,13.2522624,79.853376,26.9859104,9.91088,53.518752,62.5234944,-36.7552064,420,564,1582,628,612,2358,726,1570,1570,871,316,1860,0
2,7,1966,96.843456,21.2659168,48.988064,15.715824,84.384064,25.9948224,8.1552384,57.766272,67.6488352,-34.1500608,395,543,1477,595,469,2246,753,1480,1480,770,316,1681,0
2,8,1966,86.36624,15.857408,61.2492384,14.583152,73.906848,23.8427456,7.0792,57.766272,59.46528,-29.5061056,330,532,1422,548,408,2082,708,1360,1360,719,316,1591,0
2,9,1966,81.2125824,19.9350272,44.174208,20.8694816,79.853376,30.1290752,6.8809824,45.023712,68.5832896,-38.5674816,306,575,1591,673,779,2402,768,1530,1530,774,320,1692,0
2,10,1966,124.735504,31.006896,65.12864,31.714816,123.17808,33.2439232,9.5710784,10.194048,73.62368,-43.9193568,280,528,1440,1027,806,2581,905,1590,1590,727,324,1613,0
2,11,1966,101.3458272,27.9769984,69.092992,24.352448,99.1088,29.5627392,8.070288,46.439552,68.1868544,-35.3393664,260,520,1389,861,776,2278,938,1420,1420,723,320,1603,0
2,12,1966,119.780064,34.7163968,67.96032,26.334624,111.285024,30.3556096,12.3744416,39.077184,68.8664576,-34.9995648,240,496,1361,838,776,2296,1029,1420,1420,778,324,1703,0
2,13,1966,110.3505696,29.9874912,65.12864,21.6057184,84.100896,25.7116544,9.7409792,59.46528,64.0526016,-20.7845312,240,475,1174,758,728,2034,878,1260,1260,680,327,1532,0
2,14,1966,91.463264,29.4211552,67.677152,19.0572064,64.562304,25.2585856,7.8154368,58.615776,61.58904,-9.769296,231,466,1371,701,566,1935,772,1200,1200,680,327,1533,0
2,15,1966,81.4957504,20.9261152,63.7128,16.8201792,59.46528,23.9843296,7.1924672,58.04944,59.182112,-2.2087104,213,449,1014,597,535,1768,707,1080,1080,630,327,1443,0
2,16,1966,74.190016,18.972256,61.730624,14.8380032,-5.097024,21.1243328,5.9748448,60.031616,57.1716192,53.7452864,185,433,1015,518,490,1602,563,976,976,630,327,1443,0
2,17,1966,66.2896288,13.6770144,54.8213248,13.7053312,-39.360352,19.4253248,5.521776,51.536576,57.2282528,82.6567392,180,436,1175,570,510,1541,522,940,940,576,324,1346,0
2,18,1966,66.4595296,12.317808,50.9985568,12.8558272,-40.776192,21.4075008,5.1819744,44.174208,56.775184,83.0248576,190,432,1125,594,580,1548,474,936,936,619,316,1413,0
2,19,1966,64.1941856,12.2611744,48.1951936,13.9884992,-6.796032,20.1615616,5.2102912,45.873216,55.7274624,48.0252928,200,474,1110,558,580,1514,544,916,916,616,313,1405,0
2,20,1966,73.2272448,9.0047424,41.4557952,14.5548352,14.441568,27.8637312,7.3340512,28.883136,56.9450848,17.3298816,260,476,1289,720,510,2178,539,1410,1410,659,306,1475,0
2,21,1966,77.3331808,11.8364224,44.174208,14.2716672,43.041536,30.1290752,6.0597952,47.005888,56.7185504,0.7928704,300,505,1389,781,591,2392,509,1570,1570,719,316,1591,0
2,22,1966,69.2628928,11.7231552,37.378176,14.2716672,49.837568,31.8847168,5.66336,45.30688,61.6173568,-10.6188,440,602,1528,950,722,2515,426,1590,1590,817,313,1762,0
2,23,1966,73.5670464,10.9869184,36.81184,15.1211712,69.659328,34.7447136,5.4934592,28.033632,61.9571584,-22.8799744,650,625,1638,1043,732,2828,449,1780,1780,1123,316,2306,0
2,24,1966,68.8381408,16.1122592,46.156384,14.5548352,70.792,32.705904,5.0403904,36.245504,60.2015168,-16.9617632,554,603,1610,846,611,2559,413,1630,1630,921,316,1949,0
2,25,1966,54.0001376,11.3833536,48.13856,13.4221632,25.201952,29.2229376,4.5590048,42.4752,59.8333984,20.4164128,475,595,1523,708,717,2429,358,1570,1570,820,316,1770,0
2,26,1966,50.2340032,10.9869184,44.9953952,12.8275104,-38.794016,27.5239296,4.1908864,39.64352,57.5397376,83.6478272,460,586,1513,639,460,2326,96,1520,1520,817,313,1762,0
2,27,1966,48.6199456,10.052464,42.1070816,12.8558272,-29.166304,26.7027424,3.9926688,35.112832,57.0300352,68.243488,440,579,1632,600,575,2300,580,1500,1500,716,313,1583,0
